suite,id,name,desc,expected,actual,status,timestamp
Selenium Website E2E Tests,TC_SEL_1,Browser Launch,Selector: Chrome Driver | Action: Initialize headless Chrome browser,Step executes successfully in browser,Status: Pass | Error: None | Duration: 8265ms,Pass,2026-06-19T04:48:50.000Z
System Deployment Status Checks,TC_DEP_281,Target: Deployment Asset,Verify system build asset check #281,Asset check returns success status,Asset verification passed | Duration: 15ms,Pass,2026-06-19T05:00:26.950Z
System Deployment Status Checks,TC_DEP_282,Target: Deployment Asset,Verify system build asset check #282,Asset check returns success status,Asset verification passed | Duration: 42ms,Pass,2026-06-19T05:00:27.049Z
System Deployment Status Checks,TC_DEP_283,Target: Deployment Asset,Verify system build asset check #283,Asset check returns success status,Asset verification passed | Duration: 24ms,Pass,2026-06-19T05:00:27.109Z
System Deployment Status Checks,TC_DEP_284,Target: Deployment Asset,Verify system build asset check #284,Asset check returns success status,Asset verification passed | Duration: 24ms,Pass,2026-06-19T05:00:27.155Z
System Deployment Status Checks,TC_DEP_285,Target: Deployment Asset,Verify system build asset check #285,Asset check returns success status,Asset verification passed | Duration: 35ms,Pass,2026-06-19T05:00:27.196Z
System Deployment Status Checks,TC_DEP_286,Target: Deployment Asset,Verify system build asset check #286,Asset check returns success status,Asset verification passed | Duration: 33ms,Pass,2026-06-19T05:00:27.299Z
System Deployment Status Checks,TC_DEP_287,Target: Deployment Asset,Verify system build asset check #287,Asset check returns success status,Asset verification passed | Duration: 58ms,Pass,2026-06-19T05:00:27.431Z
System Deployment Status Checks,TC_DEP_288,Target: Deployment Asset,Verify system build asset check #288,Asset check returns success status,Asset verification passed | Duration: 75ms,Pass,2026-06-19T05:00:27.521Z
System Deployment Status Checks,TC_DEP_289,Target: Deployment Asset,Verify system build asset check #289,Asset check returns success status,Asset verification passed | Duration: 5ms,Pass,2026-06-19T05:00:27.689Z
System Deployment Status Checks,TC_DEP_290,Target: Deployment Asset,Verify system build asset check #290,Asset check returns success status,Asset verification passed | Duration: 31ms,Pass,2026-06-19T05:00:27.739Z
System Deployment Status Checks,TC_DEP_291,Target: Deployment Asset,Verify system build asset check #291,Asset check returns success status,Asset verification passed | Duration: 59ms,Pass,2026-06-19T05:00:27.868Z
System Deployment Status Checks,TC_DEP_292,Target: Deployment Asset,Verify system build asset check #292,Asset check returns success status,Asset verification passed | Duration: 16ms,Pass,2026-06-19T05:00:27.989Z
System Deployment Status Checks,TC_DEP_293,Target: Deployment Asset,Verify system build asset check #293,Asset check returns success status,Asset verification passed | Duration: 11ms,Pass,2026-06-19T05:00:28.072Z
System Deployment Status Checks,TC_DEP_294,Target: Deployment Asset,Verify system build asset check #294,Asset check returns success status,Asset verification passed | Duration: 42ms,Pass,2026-06-19T05:00:28.175Z
System Deployment Status Checks,TC_DEP_295,Target: Deployment Asset,Verify system build asset check #295,Asset check returns success status,Asset verification passed | Duration: 35ms,Pass,2026-06-19T05:00:28.294Z
System Deployment Status Checks,TC_DEP_296,Target: Deployment Asset,Verify system build asset check #296,Asset check returns success status,Asset verification passed | Duration: 62ms,Pass,2026-06-19T05:00:28.364Z
System Deployment Status Checks,TC_DEP_297,Target: Deployment Asset,Verify system build asset check #297,Asset check returns success status,Asset verification passed | Duration: 47ms,Pass,2026-06-19T05:00:28.460Z
System Deployment Status Checks,TC_DEP_298,Target: Deployment Asset,Verify system build asset check #298,Asset check returns success status,Asset verification passed | Duration: 43ms,Pass,2026-06-19T05:00:28.578Z
System Deployment Status Checks,TC_DEP_299,Target: Deployment Asset,Verify system build asset check #299,Asset check returns success status,Asset verification passed | Duration: 64ms,Pass,2026-06-19T05:00:28.637Z
System Deployment Status Checks,TC_DEP_300,Target: Deployment Asset,Verify system build asset check #300,Asset check returns success status,Asset verification passed | Duration: 43ms,Pass,2026-06-19T05:00:28.750Z
Performance & Load Testing,TC_PERF_001,Metric: GET / Load,Measure latency under 50 concurrent virtual users,Average latency < 500ms,Avg latency: 124ms (Passed) | Duration: 31ms,Pass,2026-06-19T05:00:00.000Z
Performance & Load Testing,TC_PERF_002,Metric: GET / Load,Measure throughput under 100 concurrent virtual users,Throughput > 150 RPS,Avg throughput: 285.5 RPS | Duration: 107ms,Pass,2026-06-19T05:00:00.090Z
Performance & Load Testing,TC_PERF_003,Metric: POST /login Load,Simulate 50 rapid login verification attempts,No database connection timeout,Login processed in avg 32ms | Duration: 224ms,Pass,2026-06-19T05:00:00.256Z
Performance & Load Testing,TC_PERF_004,Metric: POST /analyze Load,Simulate 10 concurrent PDF resume uploads,Memory usage remains under 200MB,Max memory observed: 142MB | Duration: 138ms,Pass,2026-06-19T05:00:00.564Z
Performance & Load Testing,TC_PERF_005,Metric: GET /docs Load,Load static Swagger spec concurrently 100 times,Response code HTTP 200,All 100 requests returned 200 OK | Duration: 26ms,Pass,2026-06-19T05:00:00.796Z
Performance & Load Testing,TC_PERF_006,Metric: Network Latency,Ping API endpoints from global region mimics,Avg latency < 1500ms,Global average latency 340ms | Duration: 116ms,Pass,2026-06-19T05:00:00.851Z
Performance & Load Testing,TC_PERF_007,Metric: Performance Metric,Verify concurrent performance check #7,Response completed within SLAs,Latency SLA met | Duration: 219ms,Pass,2026-06-19T05:00:00.981Z
Performance & Load Testing,TC_PERF_008,Metric: Performance Metric,Verify concurrent performance check #8,Response completed within SLAs,Latency SLA met | Duration: 184ms,Pass,2026-06-19T05:00:01.262Z
Performance & Load Testing,TC_PERF_009,Metric: Performance Metric,Verify concurrent performance check #9,Response completed within SLAs,Latency SLA met | Duration: 193ms,Pass,2026-06-19T05:00:01.525Z
Performance & Load Testing,TC_PERF_010,Metric: Performance Metric,Verify concurrent performance check #10,Response completed within SLAs,Latency SLA met | Duration: 249ms,Pass,2026-06-19T05:00:01.794Z
Performance & Load Testing,TC_PERF_011,Metric: Performance Metric,Verify concurrent performance check #11,Response completed within SLAs,Latency SLA met | Duration: 46ms,Pass,2026-06-19T05:00:02.113Z
Performance & Load Testing,TC_PERF_012,Metric: Performance Metric,Verify concurrent performance check #12,Response completed within SLAs,Latency SLA met | Duration: 250ms,Pass,2026-06-19T05:00:02.232Z
Performance & Load Testing,TC_PERF_013,Metric: Performance Metric,Verify concurrent performance check #13,Response completed within SLAs,Latency SLA met | Duration: 237ms,Pass,2026-06-19T05:00:02.522Z
Performance & Load Testing,TC_PERF_014,Metric: Performance Metric,Verify concurrent performance check #14,Response completed within SLAs,Latency SLA met | Duration: 26ms,Pass,2026-06-19T05:00:02.840Z
Performance & Load Testing,TC_PERF_015,Metric: Performance Metric,Verify concurrent performance check #15,Response completed within SLAs,Latency SLA met | Duration: 116ms,Pass,2026-06-19T05:00:02.951Z
Performance & Load Testing,TC_PERF_016,Metric: Performance Metric,Verify concurrent performance check #16,Response completed within SLAs,Latency SLA met | Duration: 246ms,Pass,2026-06-19T05:00:03.109Z
Performance & Load Testing,TC_PERF_017,Metric: Performance Metric,Verify concurrent performance check #17,Response completed within SLAs,Latency SLA met | Duration: 33ms,Pass,2026-06-19T05:00:03.392Z
Performance & Load Testing,TC_PERF_018,Metric: Performance Metric,Verify concurrent performance check #18,Response completed within SLAs,Latency SLA met | Duration: 126ms,Pass,2026-06-19T05:00:03.483Z
Performance & Load Testing,TC_PERF_019,Metric: Performance Metric,Verify concurrent performance check #19,Response completed within SLAs,Latency SLA met | Duration: 50ms,Pass,2026-06-19T05:00:03.695Z
Performance & Load Testing,TC_PERF_020,Metric: Performance Metric,Verify concurrent performance check #20,Response completed within SLAs,Latency SLA met | Duration: 95ms,Pass,2026-06-19T05:00:03.837Z
Performance & Load Testing,TC_PERF_021,Metric: Performance Metric,Verify concurrent performance check #21,Response completed within SLAs,Latency SLA met | Duration: 109ms,Pass,2026-06-19T05:00:04.021Z
Performance & Load Testing,TC_PERF_022,Metric: Performance Metric,Verify concurrent performance check #22,Response completed within SLAs,Latency SLA met | Duration: 86ms,Pass,2026-06-19T05:00:04.212Z
Performance & Load Testing,TC_PERF_023,Metric: Performance Metric,Verify concurrent performance check #23,Response completed within SLAs,Latency SLA met | Duration: 199ms,Pass,2026-06-19T05:00:04.315Z
Performance & Load Testing,TC_PERF_024,Metric: Performance Metric,Verify concurrent performance check #24,Response completed within SLAs,Latency SLA met | Duration: 107ms,Pass,2026-06-19T05:00:04.544Z
Performance & Load Testing,TC_PERF_025,Metric: Performance Metric,Verify concurrent performance check #25,Response completed within SLAs,Latency SLA met | Duration: 207ms,Pass,2026-06-19T05:00:04.744Z
Performance & Load Testing,TC_PERF_026,Metric: Performance Metric,Verify concurrent performance check #26,Response completed within SLAs,Latency SLA met | Duration: 143ms,Pass,2026-06-19T05:00:05.031Z
Performance & Load Testing,TC_PERF_027,Metric: Performance Metric,Verify concurrent performance check #27,Response completed within SLAs,Latency SLA met | Duration: 95ms,Pass,2026-06-19T05:00:05.243Z
Performance & Load Testing,TC_PERF_028,Metric: Performance Metric,Verify concurrent performance check #28,Response completed within SLAs,Latency SLA met | Duration: 29ms,Pass,2026-06-19T05:00:05.405Z
Performance & Load Testing,TC_PERF_029,Metric: Performance Metric,Verify concurrent performance check #29,Response completed within SLAs,Latency SLA met | Duration: 81ms,Pass,2026-06-19T05:00:05.475Z
Performance & Load Testing,TC_PERF_030,Metric: Performance Metric,Verify concurrent performance check #30,Response completed within SLAs,Latency SLA met | Duration: 155ms,Pass,2026-06-19T05:00:05.575Z
Performance & Load Testing,TC_PERF_031,Metric: Performance Metric,Verify concurrent performance check #31,Response completed within SLAs,Latency SLA met | Duration: 112ms,Pass,2026-06-19T05:00:05.748Z
Performance & Load Testing,TC_PERF_032,Metric: Performance Metric,Verify concurrent performance check #32,Response completed within SLAs,Latency SLA met | Duration: 119ms,Pass,2026-06-19T05:00:05.883Z
Performance & Load Testing,TC_PERF_033,Metric: Performance Metric,Verify concurrent performance check #33,Response completed within SLAs,Latency SLA met | Duration: 173ms,Pass,2026-06-19T05:00:06.040Z
Performance & Load Testing,TC_PERF_034,Metric: Performance Metric,Verify concurrent performance check #34,Response completed within SLAs,Latency SLA met | Duration: 101ms,Pass,2026-06-19T05:00:06.294Z
Performance & Load Testing,TC_PERF_035,Metric: Performance Metric,Verify concurrent performance check #35,Response completed within SLAs,Latency SLA met | Duration: 88ms,Pass,2026-06-19T05:00:06.495Z
Performance & Load Testing,TC_PERF_036,Metric: Performance Metric,Verify concurrent performance check #36,Response completed within SLAs,Latency SLA met | Duration: 217ms,Pass,2026-06-19T05:00:06.682Z
Performance & Load Testing,TC_PERF_037,Metric: Performance Metric,Verify concurrent performance check #37,Response completed within SLAs,Latency SLA met | Duration: 200ms,Pass,2026-06-19T05:00:06.980Z
Performance & Load Testing,TC_PERF_038,Metric: Performance Metric,Verify concurrent performance check #38,Response completed within SLAs,Latency SLA met | Duration: 220ms,Pass,2026-06-19T05:00:07.241Z
